time,x,y,z,speed,wheels,up,target
2.060,801.115,150.571,200.662,7.910,4,0.999,1
2.080,801.014,150.566,200.784,7.927,4,0.999,1
2.100,800.913,150.560,200.905,7.869,4,0.999,1
2.120,800.812,150.554,201.026,7.891,4,0.999,1
2.140,800.711,150.548,201.147,7.910,4,0.999,1
2.160,800.609,150.543,201.269,7.927,4,0.999,1
2.180,800.509,150.537,201.390,7.869,4,0.999,1
2.200,800.408,150.531,201.511,7.891,4,0.999,1
2.220,800.307,150.525,201.632,7.910,4,0.999,1
2.240,800.205,150.519,201.754,7.927,4,0.999,1
2.260,800.104,150.514,201.875,7.869,4,0.999,1
2.280,800.004,150.508,201.996,7.891,4,0.999,1
2.300,799.902,150.502,202.118,7.910,4,0.999,1
2.320,799.801,150.496,202.239,7.927,4,0.999,1
2.340,799.700,150.490,202.360,7.869,4,0.999,1
2.360,799.599,150.485,202.481,7.891,4,0.999,1
2.380,799.498,150.479,202.603,7.910,4,0.999,1
2.400,799.397,150.473,202.724,7.927,4,0.999,1
2.420,799.296,150.467,202.845,7.869,4,0.999,1
2.440,799.195,150.462,202.966,7.891,4,0.999,1
2.460,799.094,150.456,203.088,7.910,4,0.999,1
2.480,798.992,150.450,203.210,7.927,4,0.999,1
2.500,798.892,150.444,203.330,7.869,4,0.999,1
2.520,798.791,150.438,203.452,7.891,4,0.999,1
2.540,798.689,150.433,203.573,7.910,4,0.999,1
2.560,798.588,150.427,203.695,7.927,4,0.999,1
2.580,798.487,150.421,203.816,7.869,4,0.999,1
2.600,798.386,150.415,203.937,7.891,4,0.999,1
2.620,798.285,150.410,204.058,7.910,4,0.999,1
2.640,798.184,150.404,204.180,7.927,4,0.999,1
2.660,798.083,150.398,204.301,7.869,4,0.999,1
2.680,797.982,150.392,204.422,7.891,4,0.999,1
2.700,797.881,150.386,204.543,7.910,4,0.999,1
2.720,797.779,150.381,204.665,7.927,4,0.999,1
2.740,797.679,150.375,204.786,7.869,4,0.999,1
2.760,797.578,150.369,204.907,7.891,4,0.999,1
2.780,797.477,150.363,205.029,7.910,4,0.999,1
2.800,797.375,150.358,205.150,7.927,4,0.999,1
2.820,797.274,150.352,205.271,7.869,4,0.999,1
2.840,797.173,150.346,205.392,7.891,4,0.999,1
2.860,797.072,150.340,205.514,7.910,4,0.999,1
2.880,796.971,150.334,205.635,7.927,4,0.999,1
2.900,796.870,150.329,205.756,7.869,4,0.999,1
2.920,796.769,150.323,205.877,7.891,4,0.999,1
2.940,796.668,150.317,205.999,7.910,4,0.999,1
2.960,796.567,150.311,206.121,7.927,4,0.999,1
2.980,796.466,150.306,206.241,7.869,4,0.999,1
3.000,796.365,150.300,206.363,7.891,4,0.999,1
3.020,796.264,150.294,206.484,7.910,4,0.999,1
3.040,796.162,150.288,206.606,7.927,4,0.999,1
3.060,796.062,150.282,206.727,7.869,4,0.999,1
3.080,795.961,150.277,206.848,7.891,4,0.999,1
3.100,795.859,150.271,206.969,7.910,4,0.999,1
3.120,795.758,150.265,207.091,7.927,4,0.999,1
3.140,795.657,150.259,207.212,7.869,4,0.999,1
3.160,795.556,150.253,207.333,7.891,4,0.999,1
3.180,795.455,150.248,207.454,7.910,4,0.999,1
3.200,795.354,150.242,207.576,7.927,4,0.999,1
3.220,795.253,150.236,207.697,7.869,4,0.999,1
3.240,795.152,150.230,207.818,7.891,4,0.999,1
3.260,795.051,150.225,207.940,7.910,4,0.999,1
3.280,794.949,150.219,208.061,7.927,4,0.999,1
3.300,794.849,150.213,208.182,7.869,4,0.999,1
3.320,794.748,150.207,208.303,7.891,4,0.999,1
3.340,794.646,150.201,208.425,7.910,4,0.999,1
3.360,794.545,150.196,208.546,7.927,4,0.999,1
3.380,794.444,150.190,208.667,7.869,4,0.999,1
3.400,794.343,150.184,208.788,7.891,4,0.999,1
3.420,794.242,150.178,208.910,7.910,4,0.999,1
3.440,794.141,150.173,209.032,7.927,4,0.999,1
3.460,794.040,150.167,209.152,7.869,4,0.999,1
3.480,793.939,150.161,209.274,7.891,4,0.999,1
3.500,793.838,150.155,209.395,7.910,4,0.999,1
3.520,793.736,150.149,209.517,7.927,4,0.999,1
3.540,793.636,150.144,209.638,7.869,4,0.999,1
3.560,793.535,150.138,209.759,7.891,4,0.999,1
3.580,793.434,150.132,209.880,7.910,4,0.999,1
3.600,793.332,150.126,210.002,7.927,4,0.999,1
3.620,793.231,150.120,210.123,7.869,4,0.999,1
3.640,793.130,150.115,210.244,7.891,4,0.999,1
3.660,793.029,150.109,210.365,7.910,4,0.999,1
3.680,792.928,150.103,210.487,7.927,4,0.999,1
3.700,792.827,150.097,210.608,7.869,4,0.999,1
3.720,792.726,150.092,210.729,7.891,4,0.999,1
3.740,792.625,150.086,210.851,7.910,4,0.999,1
3.760,792.524,150.080,210.972,7.927,4,0.999,1
3.780,792.423,150.074,211.093,7.869,4,0.999,1
3.800,792.322,150.068,211.214,7.891,4,0.999,1
3.820,792.221,150.063,211.336,7.910,4,0.999,1
3.840,792.119,150.057,211.457,7.927,4,0.999,1
3.860,792.019,150.051,211.578,7.869,4,0.999,1
3.880,791.918,150.045,211.699,7.891,4,0.999,1
3.900,791.816,150.040,211.821,7.910,4,0.999,1
3.920,791.715,150.034,211.943,7.927,4,0.999,1
3.940,791.614,150.028,212.063,7.869,4,0.999,1
3.960,791.513,150.022,212.185,7.891,4,0.999,1
3.980,791.412,150.016,212.306,7.910,4,0.999,1
4.000,791.311,150.011,212.428,7.927,4,0.999,1
4.020,791.210,150.005,212.549,7.869,4,0.999,1
4.040,791.109,149.999,212.670,7.891,4,0.999,1
4.060,791.008,149.993,212.791,7.910,4,0.999,1
4.080,790.906,149.987,212.913,7.927,4,0.999,1
4.100,790.806,149.982,213.034,7.869,4,0.999,1
4.120,790.705,149.976,213.155,7.891,4,0.999,1
4.140,790.604,149.970,213.276,7.910,4,0.999,1
4.160,790.502,149.964,213.398,7.927,4,0.999,1
4.180,790.401,149.959,213.519,7.869,4,0.999,1
4.200,790.300,149.953,213.640,7.891,4,0.999,1
4.220,790.199,149.947,213.761,7.910,4,0.999,1
4.240,790.098,149.941,213.883,7.927,4,0.999,1
4.260,789.997,149.935,214.004,7.869,4,0.999,1
4.280,789.896,149.930,214.125,7.891,4,0.999,1
4.300,789.795,149.924,214.247,7.910,4,0.999,1
4.320,789.693,149.918,214.368,7.927,4,0.999,1
4.340,789.593,149.912,214.489,7.869,4,0.999,1
4.360,789.492,149.907,214.610,7.891,4,0.999,1
4.380,789.391,149.901,214.732,7.910,4,0.999,1
4.400,789.289,149.895,214.854,7.927,4,0.999,1
4.420,789.188,149.889,214.974,7.869,4,0.999,1
4.440,789.088,149.883,215.095,7.891,4,0.999,1
4.460,788.986,149.878,215.217,7.910,4,0.999,1
4.480,788.885,149.872,215.339,7.927,4,0.999,1
4.500,788.784,149.866,215.459,7.869,4,0.999,1
4.520,788.683,149.860,215.581,7.891,4,0.999,1
4.540,788.582,149.855,215.702,7.910,4,0.999,1
4.560,788.481,149.849,215.824,7.927,4,0.999,1
4.580,788.380,149.843,215.945,7.869,4,0.999,1
4.600,788.279,149.837,216.066,7.891,4,0.999,1
4.620,788.178,149.831,216.187,7.910,4,0.999,1
4.640,788.076,149.826,216.309,7.927,4,0.999,2
4.660,787.976,149.820,216.430,7.869,4,0.999,2
4.680,787.875,149.814,216.551,7.891,4,0.999,2
4.700,787.774,149.808,216.673,7.910,4,0.999,2
4.720,787.672,149.802,216.795,7.926,4,0.999,2
4.740,787.572,149.797,216.916,7.868,4,0.999,2
4.760,787.472,149.791,217.038,7.888,4,0.999,2
4.780,787.373,149.785,217.160,7.904,4,0.999,2
4.800,787.273,149.779,217.284,7.916,4,0.999,2
4.820,787.175,149.774,217.408,7.925,4,0.999,2
4.840,787.079,149.768,217.533,7.859,4,0.999,2
4.860,786.983,149.762,217.659,7.871,4,0.999,2
4.880,786.889,149.756,217.786,7.880,4,0.999,2
4.900,786.797,149.751,217.914,7.885,4,0.999,2
4.920,786.707,149.745,218.044,7.888,4,0.999,2
4.940,786.618,149.739,218.176,7.889,4,0.999,2
4.960,786.532,149.734,218.310,7.887,4,0.999,2
4.980,786.449,149.728,218.445,7.885,4,0.999,2
5.000,786.368,149.723,218.581,7.881,4,0.999,2
5.020,786.290,149.718,218.719,7.876,4,0.999,2
5.040,786.215,149.712,218.859,7.871,4,0.999,2
5.060,786.143,149.707,219.001,7.866,4,0.999,2
5.080,786.074,149.702,219.144,7.860,4,0.999,2
5.100,786.009,149.697,219.288,7.854,4,0.999,2
5.120,785.947,149.692,219.434,7.848,4,0.999,2
5.140,785.889,149.688,219.582,7.843,4,0.999,2
5.160,785.834,149.684,219.730,7.837,4,1.000,2
5.180,785.783,149.680,219.880,7.831,4,1.000,2
5.200,785.736,149.676,220.031,7.826,4,1.000,2
5.220,785.693,149.672,220.183,7.821,4,1.000,2
5.240,785.653,149.669,220.336,7.816,4,1.000,2
5.260,785.618,149.666,220.490,7.811,4,1.000,2
5.280,785.587,149.663,220.645,7.807,4,1.000,2
5.300,785.559,149.660,220.800,7.802,4,1.000,2
5.320,785.536,149.658,220.956,7.798,4,1.000,2
5.340,785.517,149.655,221.113,7.795,4,1.000,2
5.360,785.502,149.653,221.270,7.791,4,1.000,2
5.380,785.491,149.651,221.427,7.788,4,1.000,2
5.400,785.485,149.649,221.584,7.784,4,1.000,2
5.420,785.482,149.647,221.742,7.782,4,1.000,2
5.440,785.484,149.646,221.899,7.780,4,1.000,2
5.460,785.490,149.644,222.056,7.778,4,1.000,2
5.480,785.500,149.643,222.213,7.778,4,1.000,2
5.500,785.514,149.643,222.370,7.779,4,1.000,2
5.520,785.532,149.642,222.526,7.781,4,1.000,2
5.540,785.554,149.642,222.682,7.784,4,1.000,2
5.560,785.580,149.642,222.837,7.788,4,1.000,2
5.580,785.610,149.642,222.992,7.793,4,1.000,2
5.600,785.643,149.642,223.146,7.799,4,1.000,2
5.620,785.680,149.642,223.299,7.805,4,1.000,2
5.640,785.720,149.642,223.451,7.812,4,1.000,2
5.660,785.764,149.643,223.603,7.820,4,1.000,2
5.680,785.810,149.643,223.753,7.828,4,1.000,2
5.700,785.860,149.644,223.903,7.836,4,1.000,2
5.720,785.913,149.644,224.052,7.844,4,1.000,2
5.740,785.968,149.645,224.200,7.852,4,1.000,2
5.760,786.026,149.645,224.347,7.860,4,1.000,2
5.780,786.086,149.646,224.493,7.867,4,1.000,2
5.800,786.149,149.646,224.638,7.875,4,1.000,2
5.820,786.214,149.647,224.782,7.882,4,1.000,2
5.840,786.281,149.647,224.926,7.889,4,1.000,2
5.860,786.350,149.647,225.068,7.896,4,1.000,2
5.880,786.420,149.648,225.210,7.902,4,1.000,2
5.900,786.493,149.648,225.351,7.908,4,1.000,2
5.920,786.567,149.649,225.491,7.914,4,1.000,2
5.940,786.643,149.649,225.631,7.919,4,1.000,2
5.960,786.719,149.649,225.768,7.853,4,1.000,2
5.980,786.797,149.649,225.905,7.868,4,1.000,2
6.000,786.876,149.649,226.042,7.880,4,1.000,2
6.020,786.957,149.650,226.178,7.892,4,1.000,2
6.040,787.039,149.650,226.313,7.902,4,1.000,2
6.060,787.121,149.650,226.448,7.910,4,1.000,2
6.080,787.205,149.650,226.583,7.918,4,1.000,2
6.100,787.289,149.650,226.716,7.854,4,1.000,2
6.120,787.374,149.650,226.848,7.870,4,1.000,2
6.140,787.460,149.650,226.981,7.884,4,1.000,2
6.160,787.547,149.650,227.113,7.896,4,1.000,2
6.180,787.634,149.650,227.244,7.906,4,1.000,2
6.200,787.722,149.650,227.376,7.915,4,1.000,2
6.220,787.811,149.650,227.507,7.923,4,1.000,2
6.240,787.900,149.650,227.637,7.859,4,1.000,2
6.260,787.989,149.649,227.767,7.875,4,1.000,2
6.280,788.079,149.649,227.896,7.888,4,1.000,2
6.300,788.170,149.649,228.026,7.900,4,1.000,2
6.320,788.261,149.649,228.155,7.911,4,1.000,2
6.340,788.353,149.649,228.284,7.919,4,1.000,2
6.360,788.444,149.649,228.412,7.856,4,1.000,2
6.380,788.536,149.649,228.540,7.872,4,1.000,2
6.400,788.628,149.649,228.668,7.887,4,1.000,2
6.420,788.721,149.649,228.796,7.899,4,1.000,2
6.440,788.814,149.649,228.924,7.910,4,1.000,2
6.460,788.907,149.649,229.052,7.919,4,1.000,2
6.480,789.000,149.649,229.179,7.855,4,1.000,2
6.500,789.093,149.649,229.306,7.872,4,1.000,2
6.520,789.187,149.649,229.432,7.886,4,1.000,2
6.540,789.281,149.649,229.559,7.899,4,1.000,2
6.560,789.375,149.649,229.686,7.910,4,1.000,2
6.580,789.470,149.649,229.813,7.919,4,1.000,2
6.600,789.564,149.649,229.939,7.855,4,1.000,2
6.620,789.658,149.649,230.065,7.872,4,1.000,2
6.640,789.753,149.649,230.192,7.887,4,1.000,2
6.660,789.848,149.649,230.318,7.899,4,1.000,2
6.680,789.943,149.649,230.444,7.910,4,1.000,2
6.700,790.038,149.649,230.571,7.919,4,1.000,2
6.720,790.133,149.649,230.696,7.856,4,1.000,2
6.740,790.228,149.649,230.822,7.872,4,1.000,2
6.760,790.323,149.649,230.947,7.887,4,1.000,2
6.780,790.419,149.649,231.073,7.899,4,1.000,2
6.800,790.514,149.649,231.199,7.910,4,1.000,2
6.820,790.610,149.649,231.325,7.919,4,1.000,2
6.840,790.705,149.649,231.450,7.856,4,1.000,2
6.860,790.801,149.649,231.576,7.872,4,1.000,2
6.880,790.896,149.649,231.701,7.887,4,1.000,2
6.900,790.992,149.649,231.827,7.899,4,1.000,2
6.920,791.088,149.649,231.953,7.910,4,1.000,2
6.940,791.184,149.649,232.078,7.919,4,1.000,2
6.960,791.280,149.649,232.203,7.856,4,1.000,2
6.980,791.375,149.649,232.328,7.872,4,1.000,2
7.000,791.471,149.649,232.454,7.887,4,1.000,2
7.020,791.567,149.649,232.579,7.899,4,1.000,2
7.040,791.663,149.649,232.705,7.910,4,1.000,2
7.060,791.760,149.649,232.830,7.919,4,1.000,2
7.080,791.855,149.649,232.955,7.856,4,1.000,2
7.100,791.951,149.649,233.080,7.872,4,1.000,2
7.120,792.047,149.649,233.205,7.887,4,1.000,2
7.140,792.144,149.649,233.330,7.899,4,1.000,2
7.160,792.240,149.649,233.456,7.910,4,1.000,2
7.180,792.336,149.649,233.581,7.919,4,1.000,2
7.200,792.432,149.649,233.706,7.856,4,1.000,2
7.220,792.528,149.649,233.831,7.872,4,1.000,2
7.240,792.624,149.649,233.956,7.887,4,1.000,2
7.260,792.721,149.649,234.081,7.899,4,1.000,2
7.280,792.817,149.649,234.206,7.910,4,1.000,2
7.300,792.914,149.649,234.332,7.919,4,1.000,2
7.320,793.009,149.649,234.456,7.856,4,1.000,2
7.340,793.105,149.649,234.581,7.872,4,1.000,2
7.360,793.202,149.649,234.706,7.887,4,1.000,2
7.380,793.298,149.649,234.831,7.899,4,1.000,2
7.400,793.395,149.649,234.957,7.910,4,1.000,2
7.420,793.491,149.649,235.082,7.919,4,1.000,2
7.440,793.587,149.649,235.207,7.856,4,1.000,2
7.460,793.683,149.649,235.331,7.873,4,1.000,2
7.480,793.779,149.649,235.456,7.887,4,1.000,2
7.500,793.876,149.649,235.581,7.899,4,1.000,2
7.520,793.972,149.649,235.707,7.910,4,1.000,2
7.540,794.069,149.649,235.832,7.919,4,1.000,2
7.560,794.165,149.649,235.957,7.856,4,1.000,2
7.580,794.261,149.649,236.081,7.873,4,1.000,2
7.600,794.357,149.649,236.206,7.887,4,1.000,2
7.620,794.454,149.649,236.331,7.899,4,1.000,2
7.640,794.550,149.649,236.457,7.910,4,1.000,2
7.660,794.647,149.649,236.582,7.919,4,1.000,2
7.680,794.743,149.649,236.707,7.856,4,1.000,2
7.700,794.839,149.649,236.831,7.873,4,1.000,2
7.720,794.935,149.649,236.956,7.887,4,1.000,2
7.740,795.032,149.649,237.081,7.899,4,1.000,2
7.760,795.129,149.649,237.206,7.910,4,1.000,2
7.780,795.225,149.649,237.332,7.919,4,1.000,2
7.800,795.321,149.649,237.456,7.856,4,1.000,2
7.820,795.417,149.649,237.581,7.873,4,1.000,2
7.840,795.514,149.649,237.706,7.887,4,1.000,2
7.860,795.610,149.649,237.831,7.899,4,1.000,2
7.880,795.707,149.649,237.956,7.910,4,1.000,2
7.900,795.804,149.649,238.082,7.919,4,1.000,2
7.920,795.900,149.649,238.206,7.856,4,1.000,2
7.940,795.996,149.649,238.331,7.873,4,1.000,2
7.960,796.092,149.649,238.456,7.887,4,1.000,2
7.980,796.189,149.649,238.581,7.899,4,1.000,2
8.000,796.285,149.649,238.706,7.910,4,1.000,2
8.020,796.382,149.649,238.831,7.919,4,1.000,2
8.040,796.478,149.649,238.956,7.856,4,1.000,2
8.060,796.574,149.649,239.080,7.873,4,1.000,2
8.080,796.670,149.649,239.205,7.887,4,1.000,2
8.100,796.767,149.649,239.330,7.899,4,1.000,2
8.120,796.864,149.649,239.456,7.910,4,1.000,2
8.140,796.960,149.649,239.581,7.919,4,1.000,2
8.160,797.056,149.649,239.705,7.856,4,1.000,2
8.180,797.152,149.649,239.830,7.873,4,1.000,2
8.200,797.249,149.649,239.955,7.887,4,1.000,2
8.220,797.345,149.649,240.080,7.899,4,1.000,2
8.240,797.442,149.649,240.205,7.910,4,1.000,2
8.260,797.539,149.649,240.331,7.919,4,1.000,2
8.280,797.635,149.649,240.455,7.856,4,1.000,2
8.300,797.731,149.649,240.580,7.873,4,1.000,2
8.320,797.827,149.649,240.705,7.887,4,1.000,2
8.340,797.924,149.649,240.830,7.899,4,1.000,2
8.360,798.020,149.649,240.955,7.910,4,1.000,2
8.380,798.117,149.649,241.080,7.919,4,1.000,2
8.400,798.213,149.649,241.205,7.856,4,1.000,2
8.420,798.309,149.649,241.329,7.873,4,1.000,2
8.440,798.406,149.649,241.454,7.887,4,1.000,2
8.460,798.502,149.649,241.579,7.899,4,1.000,2
8.480,798.599,149.649,241.705,7.910,4,1.000,2
8.500,798.695,149.649,241.830,7.919,4,1.000,2
8.520,798.791,149.649,241.954,7.856,4,1.000,2
8.540,798.888,149.649,242.079,7.873,4,1.000,2
8.560,798.984,149.649,242.204,7.887,4,1.000,2
8.580,799.080,149.649,242.329,7.899,4,1.000,2
8.600,799.177,149.649,242.454,7.910,4,1.000,2
8.620,799.274,149.649,242.580,7.919,4,1.000,2
8.640,799.370,149.649,242.704,7.856,4,1.000,2
8.660,799.466,149.649,242.829,7.873,4,1.000,2
8.680,799.562,149.649,242.954,7.887,4,1.000,2
8.700,799.659,149.649,243.079,7.899,4,1.000,2
8.720,799.756,149.649,243.204,7.910,4,1.000,2
8.740,799.852,149.649,243.329,7.919,4,1.000,2
8.760,799.948,149.649,243.454,7.856,4,1.000,2
8.780,800.044,149.649,243.578,7.873,4,1.000,2
8.800,800.141,149.649,243.703,7.887,4,1.000,2
8.820,800.237,149.649,243.828,7.899,4,1.000,2
8.840,800.334,149.649,243.954,7.910,4,1.000,2
8.860,800.431,149.649,244.079,7.919,4,1.000,2
8.880,800.527,149.649,244.203,7.856,4,1.000,2
8.900,800.623,149.649,244.328,7.873,4,1.000,2
8.920,800.719,149.649,244.453,7.887,4,1.000,2
8.940,800.816,149.649,244.578,7.899,4,1.000,2
8.960,800.912,149.649,244.703,7.910,4,1.000,2
8.980,801.009,149.649,244.829,7.919,4,1.000,2
9.000,801.105,149.649,244.953,7.856,4,1.000,2
9.020,801.201,149.649,245.078,7.873,4,1.000,2
9.040,801.298,149.649,245.203,7.887,4,1.000,2
9.060,801.394,149.649,245.328,7.899,4,1.000,2
9.080,801.491,149.649,245.453,7.910,4,1.000,2
9.100,801.588,149.649,245.578,7.919,4,1.000,2
9.120,801.684,149.649,245.703,7.856,4,1.000,2
9.140,801.780,149.649,245.827,7.873,4,1.000,2
9.160,801.876,149.649,245.952,7.887,4,1.000,2
9.180,801.973,149.649,246.077,7.899,4,1.000,2
9.200,802.069,149.649,246.202,7.910,4,1.000,3
9.220,802.166,149.649,246.328,7.919,4,1.000,3
9.240,802.262,149.649,246.452,7.856,4,1.000,3
9.260,802.358,149.649,246.577,7.872,4,1.000,3
9.280,802.455,149.649,246.701,7.886,4,1.000,3
9.300,802.552,149.649,246.826,7.898,4,1.000,3
9.320,802.650,149.649,246.950,7.906,4,1.000,3
9.340,802.748,149.649,247.075,7.913,4,1.000,3
9.360,802.847,149.649,247.198,7.917,4,1.000,3
9.380,802.947,149.649,247.321,7.918,4,1.000,3
9.400,803.048,149.649,247.442,7.846,4,1.000,3
9.420,803.150,149.649,247.562,7.853,4,1.000,3
9.440,803.253,149.650,247.681,7.857,4,1.000,3
9.460,803.358,149.650,247.799,7.858,4,1.000,3
9.480,803.465,149.650,247.915,7.858,4,1.000,3
9.500,803.574,149.651,248.030,7.856,4,1.000,3
9.520,803.685,149.651,248.142,7.852,4,1.000,3
9.540,803.798,149.652,248.252,7.847,4,1.000,3
9.560,803.913,149.653,248.361,7.842,4,1.000,3
9.580,804.031,149.654,248.466,7.836,4,1.000,3
9.600,804.150,149.654,248.570,7.829,4,1.000,3
9.620,804.272,149.655,248.670,7.823,4,1.000,3
9.640,804.396,149.656,248.768,7.817,4,1.000,3
9.660,804.522,149.658,248.862,7.810,4,1.000,3
9.680,804.651,149.659,248.954,7.804,4,1.000,3
9.700,804.781,149.660,249.043,7.798,4,1.000,3
9.720,804.914,149.661,249.128,7.792,4,1.000,3
9.740,805.048,149.662,249.210,7.787,4,1.000,3
9.760,805.185,149.664,249.289,7.782,4,1.000,3
9.780,805.323,149.665,249.364,7.777,4,1.000,3
9.800,805.463,149.666,249.435,7.773,4,1.000,3
9.820,805.605,149.668,249.503,7.769,4,1.000,3
9.840,805.748,149.669,249.567,7.765,4,1.000,3
9.860,805.893,149.671,249.628,7.761,4,1.000,3
9.880,806.040,149.673,249.684,7.758,4,1.000,3
9.900,806.188,149.675,249.737,7.755,4,1.000,3
9.920,806.337,149.677,249.786,7.752,4,1.000,3
9.940,806.487,149.679,249.831,7.750,4,1.000,3
9.960,806.639,149.682,249.872,7.748,4,1.000,3
